K,err_rate
11,0.04838709677419355
13,0.04838709677419355
15,0.03225806451612903
17,0.03225806451612903
19,0.03225806451612903
21,0.04838709677419355
23,0.03225806451612903
25,0.03225806451612903
27,0.016129032258064516
29,0.016129032258064516
1,0.03225806451612903
3,0.03225806451612903
5,0.016129032258064516
7,0.016129032258064516
9,0.016129032258064516
11,0.016129032258064516
13,0.016129032258064516
15,0.016129032258064516
17,0.016129032258064516
19,0.016129032258064516
21,0.03225806451612903
23,0.03225806451612903
25,0.04838709677419355
27,0.04838709677419355
29,0.04838709677419355
1,0.05357142857142857
3,0.05357142857142857
5,0.05357142857142857
7,0.05357142857142857
9,0.05357142857142857
11,0.07142857142857142
13,0.05357142857142857
15,0.05357142857142857
17,0.05357142857142857
19,0.05357142857142857
21,0.03571428571428571
23,0.05357142857142857
25,0.05357142857142857
27,0.03571428571428571
29,0.05357142857142857
1,0.05555555555555555
3,0.09259259259259259
5,0.09259259259259259
7,0.09259259259259259
9,0.12962962962962962
11,0.1111111111111111
13,0.1111111111111111
15,0.1111111111111111
17,0.05555555555555555
19,0.05555555555555555
21,0.05555555555555555
23,0.05555555555555555
25,0.07407407407407407
27,0.07407407407407407
29,0.07407407407407407
1,0.03773584905660377
3,0.03773584905660377
5,0.018867924528301886
7,0.03773584905660377
9,0.03773584905660377
11,0.018867924528301886
13,0.03773584905660377
15,0.018867924528301886
17,0.018867924528301886
19,0.03773584905660377
21,0.03773584905660377
23,0.03773584905660377
25,0.05660377358490566
27,0.05660377358490566
29,0.03773584905660377
1,0.016129032258064516
3,0.03225806451612903
5,0.03225806451612903
7,0.03225806451612903
9,0.0
11,0.016129032258064516
13,0.016129032258064516
15,0.03225806451612903
17,0.016129032258064516
19,0.016129032258064516
21,0.016129032258064516
23,0.03225806451612903
25,0.06451612903225806
27,0.06451612903225806
29,0.06451612903225806
1,0.05
3,0.03333333333333333
5,0.03333333333333333
7,0.03333333333333333
9,0.03333333333333333
11,0.03333333333333333
13,0.03333333333333333
15,0.03333333333333333
17,0.03333333333333333
19,0.03333333333333333
21,0.03333333333333333
23,0.03333333333333333
25,0.03333333333333333
27,0.03333333333333333
29,0.03333333333333333
1,0.031746031746031744
3,0.06349206349206349
5,0.06349206349206349
7,0.06349206349206349
9,0.047619047619047616
11,0.047619047619047616
13,0.047619047619047616
15,0.047619047619047616
17,0.047619047619047616
19,0.06349206349206349
21,0.06349206349206349
23,0.06349206349206349
25,0.06349206349206349
27,0.06349206349206349
29,0.06349206349206349
1,0.05454545454545454
3,0.05454545454545454
5,0.07272727272727272
7,0.01818181818181818
9,0.01818181818181818
11,0.01818181818181818
13,0.01818181818181818
15,0.01818181818181818
17,0.01818181818181818
19,0.01818181818181818
21,0.01818181818181818
23,0.01818181818181818
25,0.01818181818181818
27,0.01818181818181818
29,0.01818181818181818
1,0.018518518518518517
3,0.018518518518518517
5,0.018518518518518517
7,0.018518518518518517
9,0.018518518518518517
11,0.018518518518518517
13,0.018518518518518517
15,0.018518518518518517
17,0.018518518518518517
19,0.018518518518518517
21,0.018518518518518517
23,0.018518518518518517
25,0.018518518518518517
27,0.018518518518518517
29,0.018518518518518517
1,0.08620689655172414
3,0.08620689655172414
5,0.06896551724137931
7,0.06896551724137931
9,0.06896551724137931
11,0.05172413793103448
13,0.05172413793103448
15,0.034482758620689655
17,0.05172413793103448
19,0.05172413793103448
21,0.05172413793103448
23,0.05172413793103448
25,0.05172413793103448
27,0.05172413793103448
29,0.06896551724137931
1,0.06
3,0.06
5,0.02
7,0.04
9,0.04
11,0.04
13,0.02
15,0.02
17,0.02
19,0.06
21,0.04
23,0.06
25,0.06
27,0.06
29,0.06
1,0.05263157894736842
3,0.05263157894736842
5,0.03508771929824561
7,0.03508771929824561
9,0.03508771929824561
11,0.03508771929824561
13,0.03508771929824561
15,0.03508771929824561
17,0.03508771929824561
19,0.05263157894736842
21,0.05263157894736842
23,0.05263157894736842
25,0.05263157894736842
27,0.05263157894736842
29,0.03508771929824561
1,0.07142857142857142
3,0.08928571428571429
5,0.08928571428571429
7,0.07142857142857142
9,0.07142857142857142
11,0.07142857142857142
13,0.07142857142857142
15,0.07142857142857142
17,0.07142857142857142
19,0.08928571428571429
21,0.08928571428571429
23,0.10714285714285714
25,0.10714285714285714
27,0.125
29,0.125
1,0.038461538461538464
3,0.038461538461538464
5,0.038461538461538464
7,0.057692307692307696
9,0.057692307692307696
11,0.038461538461538464
13,0.038461538461538464
15,0.07692307692307693
17,0.038461538461538464
19,0.057692307692307696
21,0.038461538461538464
23,0.038461538461538464
25,0.09615384615384616
27,0.1346153846153846
29,0.1346153846153846
1,0.034482758620689655
3,0.034482758620689655
5,0.05172413793103448
7,0.05172413793103448
9,0.034482758620689655
11,0.017241379310344827
13,0.017241379310344827
15,0.017241379310344827
17,0.017241379310344827
19,0.017241379310344827
21,0.017241379310344827
23,0.017241379310344827
25,0.017241379310344827
27,0.017241379310344827
29,0.034482758620689655
1,0.017543859649122806
3,0.017543859649122806
5,0.03508771929824561
7,0.03508771929824561
9,0.03508771929824561
11,0.03508771929824561
13,0.03508771929824561
15,0.017543859649122806
17,0.017543859649122806
19,0.05263157894736842
21,0.05263157894736842
23,0.05263157894736842
25,0.05263157894736842
27,0.05263157894736842
29,0.05263157894736842
1,0.09259259259259259
3,0.1111111111111111
5,0.1111111111111111
7,0.1111111111111111
9,0.1111111111111111
11,0.1111111111111111
13,0.09259259259259259
15,0.09259259259259259
17,0.09259259259259259
19,0.1111111111111111
21,0.1111111111111111
23,0.1111111111111111
25,0.1111111111111111
27,0.1111111111111111
29,0.09259259259259259
1,0.05263157894736842
3,0.05263157894736842
5,0.05263157894736842
7,0.07017543859649122
9,0.03508771929824561
11,0.05263157894736842
13,0.017543859649122806
15,0.03508771929824561
17,0.03508771929824561
19,0.03508771929824561
21,0.03508771929824561
23,0.03508771929824561
25,0.03508771929824561
27,0.03508771929824561
29,0.03508771929824561
1,0.07692307692307693
3,0.07692307692307693
5,0.07692307692307693
7,0.057692307692307696
9,0.057692307692307696
11,0.057692307692307696
13,0.057692307692307696
15,0.057692307692307696
17,0.057692307692307696
19,0.057692307692307696
21,0.057692307692307696
23,0.057692307692307696
25,0.057692307692307696
27,0.057692307692307696
29,0.057692307692307696
1,0.05084745762711865
3,0.0847457627118644
5,0.06779661016949153
7,0.06779661016949153
9,0.05084745762711865
11,0.03389830508474576
13,0.01694915254237288
15,0.01694915254237288
17,0.01694915254237288
19,0.03389830508474576
21,0.05084745762711865
23,0.06779661016949153
25,0.06779661016949153
27,0.0847457627118644
29,0.06779661016949153
1,0.03773584905660377
3,0.03773584905660377
5,0.018867924528301886
7,0.03773584905660377
9,0.03773584905660377
11,0.03773584905660377
13,0.03773584905660377
15,0.03773584905660377
17,0.05660377358490566
19,0.07547169811320754
21,0.07547169811320754
23,0.05660377358490566
25,0.07547169811320754
27,0.09433962264150944
29,0.11320754716981132
1,0.0196078431372549
3,0.0
5,0.0392156862745098
7,0.058823529411764705
9,0.0392156862745098
11,0.0196078431372549
13,0.0196078431372549
15,0.0196078431372549
17,0.0196078431372549
19,0.0
21,0.0392156862745098
23,0.0392156862745098
25,0.058823529411764705
27,0.058823529411764705
29,0.0392156862745098
1,0.034482758620689655
3,0.05172413793103448
5,0.017241379310344827
7,0.017241379310344827
9,0.017241379310344827
11,0.034482758620689655
13,0.034482758620689655
15,0.034482758620689655
17,0.034482758620689655
19,0.05172413793103448
21,0.06896551724137931
23,0.06896551724137931
25,0.06896551724137931
27,0.06896551724137931
29,0.05172413793103448
1,0.04918032786885246
3,0.03278688524590164
5,0.01639344262295082
7,0.01639344262295082
9,0.0
11,0.0
13,0.0
15,0.01639344262295082
17,0.01639344262295082
19,0.01639344262295082
21,0.03278688524590164
23,0.04918032786885246
25,0.04918032786885246
27,0.04918032786885246
29,0.06557377049180328
1,0.05084745762711865
3,0.05084745762711865
5,0.06779661016949153
7,0.05084745762711865
9,0.05084745762711865
11,0.05084745762711865
13,0.05084745762711865
15,0.05084745762711865
17,0.05084745762711865
19,0.05084745762711865
21,0.05084745762711865
23,0.05084745762711865
25,0.05084745762711865
27,0.05084745762711865
29,0.05084745762711865
1,0.058823529411764705
3,0.058823529411764705
5,0.058823529411764705
7,0.0392156862745098
9,0.0392156862745098
11,0.0196078431372549
13,0.0392156862745098
15,0.0196078431372549
17,0.0392156862745098
19,0.0392156862745098
21,0.0392156862745098
23,0.0392156862745098
25,0.0392156862745098
27,0.0392156862745098
29,0.0392156862745098
1,0.03571428571428571
3,0.03571428571428571
5,0.03571428571428571
7,0.03571428571428571
9,0.03571428571428571
11,0.03571428571428571
13,0.05357142857142857
15,0.03571428571428571
17,0.017857142857142856
19,0.017857142857142856
21,0.0
23,0.0
25,0.017857142857142856
27,0.017857142857142856
29,0.017857142857142856
1,0.018518518518518517
3,0.018518518518518517
5,0.018518518518518517
7,0.037037037037037035
9,0.037037037037037035
11,0.037037037037037035
13,0.037037037037037035
15,0.037037037037037035
17,0.037037037037037035
19,0.037037037037037035
21,0.037037037037037035
23,0.037037037037037035
25,0.037037037037037035
27,0.037037037037037035
29,0.037037037037037035
1,0.07272727272727272
3,0.05454545454545454
5,0.05454545454545454
7,0.05454545454545454
9,0.07272727272727272
11,0.05454545454545454
13,0.05454545454545454
15,0.05454545454545454
17,0.05454545454545454
19,0.05454545454545454
21,0.05454545454545454
23,0.05454545454545454
25,0.07272727272727272
27,0.05454545454545454
29,0.05454545454545454
1,0.07272727272727272
3,0.12727272727272726
5,0.05454545454545454
7,0.05454545454545454
9,0.05454545454545454
11,0.01818181818181818
13,0.01818181818181818
15,0.01818181818181818
17,0.01818181818181818
19,0.03636363636363636
21,0.03636363636363636
23,0.03636363636363636
25,0.03636363636363636
27,0.03636363636363636
29,0.03636363636363636
1,0.06
3,0.08
5,0.08
7,0.06
9,0.04
11,0.06
13,0.04
15,0.06
17,0.06
19,0.04
21,0.04
23,0.04
25,0.04
27,0.06
29,0.06
1,0.034482758620689655
3,0.034482758620689655
5,0.017241379310344827
7,0.017241379310344827
9,0.017241379310344827
11,0.017241379310344827
13,0.0
15,0.0
17,0.017241379310344827
19,0.017241379310344827
21,0.017241379310344827
23,0.017241379310344827
25,0.017241379310344827
27,0.017241379310344827
29,0.017241379310344827
1,0.06896551724137931
3,0.06896551724137931
5,0.034482758620689655
7,0.06896551724137931
9,0.08620689655172414
11,0.08620689655172414
13,0.10344827586206896
15,0.10344827586206896
17,0.10344827586206896
19,0.08620689655172414
21,0.08620689655172414
23,0.1206896551724138
25,0.1206896551724138
27,0.1206896551724138
29,0.13793103448275862
1,0.058823529411764705
3,0.0392156862745098
5,0.0392156862745098
7,0.0392156862745098
9,0.0196078431372549
11,0.0196078431372549
13,0.0196078431372549
15,0.0196078431372549
17,0.0196078431372549
19,0.0196078431372549
21,0.0196078431372549
23,0.0392156862745098
25,0.0392156862745098
27,0.058823529411764705
29,0.058823529411764705
1,0.06779661016949153
3,0.05084745762711865
5,0.05084745762711865
7,0.05084745762711865
9,0.05084745762711865
11,0.05084745762711865
13,0.06779661016949153
15,0.0847457627118644
17,0.0847457627118644
19,0.06779661016949153
21,0.06779661016949153
23,0.06779661016949153
25,0.06779661016949153
27,0.0847457627118644
29,0.0847457627118644
1,0.04918032786885246
3,0.06557377049180328
5,0.04918032786885246
7,0.04918032786885246
9,0.03278688524590164
11,0.04918032786885246
13,0.03278688524590164
15,0.03278688524590164
17,0.03278688524590164
19,0.04918032786885246
21,0.04918032786885246
23,0.03278688524590164
25,0.01639344262295082
27,0.01639344262295082
29,0.01639344262295082
1,0.0847457627118644
3,0.06779661016949153
5,0.06779661016949153
7,0.05084745762711865
9,0.05084745762711865
11,0.03389830508474576
13,0.03389830508474576
15,0.06779661016949153
17,0.05084745762711865
19,0.03389830508474576
21,0.06779661016949153
23,0.06779661016949153
25,0.03389830508474576
27,0.03389830508474576
29,0.05084745762711865
1,0.05555555555555555
3,0.05555555555555555
5,0.07407407407407407
7,0.1111111111111111
9,0.07407407407407407
11,0.07407407407407407
13,0.05555555555555555
15,0.05555555555555555
17,0.05555555555555555
19,0.05555555555555555
21,0.07407407407407407
23,0.09259259259259259
25,0.07407407407407407
27,0.05555555555555555
29,0.07407407407407407
1,0.07547169811320754
3,0.07547169811320754
5,0.09433962264150944
7,0.07547169811320754
9,0.05660377358490566
11,0.05660377358490566
13,0.05660377358490566
15,0.03773584905660377
17,0.05660377358490566
19,0.05660377358490566
21,0.05660377358490566
23,0.05660377358490566
25,0.05660377358490566
27,0.05660377358490566
29,0.05660377358490566
1,0.05263157894736842
3,0.05263157894736842
5,0.05263157894736842
7,0.017543859649122806
9,0.017543859649122806
11,0.017543859649122806
13,0.017543859649122806
15,0.017543859649122806
17,0.03508771929824561
19,0.017543859649122806
21,0.017543859649122806
23,0.017543859649122806
25,0.03508771929824561
27,0.03508771929824561
29,0.017543859649122806
1,0.03773584905660377
3,0.05660377358490566
5,0.05660377358490566
7,0.07547169811320754
9,0.05660377358490566
11,0.05660377358490566
13,0.05660377358490566
15,0.05660377358490566
17,0.05660377358490566
19,0.03773584905660377
21,0.03773584905660377
23,0.05660377358490566
25,0.03773584905660377
27,0.03773584905660377
29,0.03773584905660377
1,0.09090909090909091
3,0.03636363636363636
5,0.05454545454545454
7,0.05454545454545454
9,0.01818181818181818
11,0.03636363636363636
13,0.03636363636363636
15,0.03636363636363636
17,0.03636363636363636
19,0.05454545454545454
21,0.03636363636363636
23,0.05454545454545454
25,0.05454545454545454
27,0.07272727272727272
29,0.09090909090909091
1,0.041666666666666664
3,0.041666666666666664
5,0.020833333333333332
7,0.020833333333333332
9,0.020833333333333332
11,0.020833333333333332
13,0.041666666666666664
15,0.041666666666666664
17,0.0625
19,0.0625
21,0.0625
23,0.0625
25,0.0625
27,0.0625
29,0.0625
1,0.0784313725490196
3,0.0784313725490196
5,0.09803921568627451
7,0.0784313725490196
9,0.0784313725490196
11,0.0784313725490196
13,0.058823529411764705
15,0.058823529411764705
17,0.058823529411764705
19,0.058823529411764705
21,0.058823529411764705
23,0.058823529411764705
25,0.058823529411764705
27,0.058823529411764705
29,0.058823529411764705
1,0.03571428571428571
3,0.03571428571428571
5,0.03571428571428571
7,0.03571428571428571
9,0.03571428571428571
11,0.03571428571428571
13,0.03571428571428571
15,0.03571428571428571
17,0.017857142857142856
19,0.03571428571428571
21,0.03571428571428571
23,0.03571428571428571
25,0.03571428571428571
27,0.03571428571428571
29,0.03571428571428571
1,0.03508771929824561
3,0.017543859649122806
5,0.017543859649122806
7,0.0
9,0.0
11,0.03508771929824561
13,0.05263157894736842
15,0.07017543859649122
17,0.017543859649122806
19,0.03508771929824561
21,0.05263157894736842
23,0.03508771929824561
25,0.03508771929824561
27,0.03508771929824561
29,0.05263157894736842
1,0.05357142857142857
3,0.07142857142857142
5,0.05357142857142857
7,0.07142857142857142
9,0.05357142857142857
11,0.05357142857142857
13,0.07142857142857142
15,0.05357142857142857
17,0.05357142857142857
19,0.03571428571428571
21,0.03571428571428571
23,0.03571428571428571
25,0.03571428571428571
27,0.07142857142857142
29,0.07142857142857142
1,0.037037037037037035
3,0.037037037037037035
5,0.07407407407407407
7,0.07407407407407407
9,0.07407407407407407
11,0.07407407407407407
13,0.07407407407407407
15,0.05555555555555555
17,0.05555555555555555
19,0.05555555555555555
21,0.05555555555555555
23,0.037037037037037035
25,0.09259259259259259
27,0.09259259259259259
29,0.07407407407407407
1,0.017241379310344827
3,0.017241379310344827
5,0.034482758620689655
7,0.034482758620689655
9,0.0
11,0.0
13,0.0
15,0.0
17,0.017241379310344827
19,0.017241379310344827
21,0.0
23,0.0
25,0.017241379310344827
27,0.017241379310344827
29,0.017241379310344827
1,0.05454545454545454
3,0.01818181818181818
5,0.01818181818181818
7,0.03636363636363636
9,0.01818181818181818
11,0.01818181818181818
13,0.0
15,0.01818181818181818
17,0.01818181818181818
19,0.01818181818181818
21,0.0
23,0.03636363636363636
25,0.01818181818181818
27,0.01818181818181818
29,0.01818181818181818
1,0.05454545454545454
3,0.07272727272727272
5,0.05454545454545454
7,0.05454545454545454
9,0.07272727272727272
11,0.05454545454545454
13,0.05454545454545454
15,0.05454545454545454
17,0.03636363636363636
19,0.03636363636363636
21,0.05454545454545454
23,0.05454545454545454
25,0.05454545454545454
27,0.03636363636363636
29,0.03636363636363636
1,0.0
3,0.0
5,0.0
7,0.0196078431372549
9,0.0
11,0.0
13,0.0196078431372549
15,0.0392156862745098
17,0.0196078431372549
19,0.0392156862745098
21,0.0196078431372549
23,0.0196078431372549
25,0.0392156862745098
